Forward
6,61831,0,0,0,0.48,"SET","OK"
7,61832,19.992,0.0004999999999997229,0.007999999999999119,0.96,"","OK"
8,61833,20.086,0.005843749999999648,-0.07800000000000296,1.44,"","OK"
9,61834,19.983999999999995,0.006478515625000004,-0.06199999999999761,1.92,"","OK"
10,61835,19.995000000000005,0.0063861083984372196,-0.05700000000000216,2.4,"","OK"
11,61836,19.995999999999995,0.006236976623535199,-0.05299999999999727,2.88,"","OK"
12,61837,20.01400000000001,0.006722165584564874,-0.06700000000000728,3.36,"","OK"
13,61838,19.625,0.029739530235529568,0.3079999999999927,3.84,"","OK"
14,61839,20.295999999999992,0.04638080959580849,0.012000000000000455,4.32,"","OK"
15,61840,20.037000000000006,0.04579450899607084,-0.025000000000005684,4.8,"","OK"
16,61841,20.471000000000004,0.07236985218381664,-0.4960000000000093,5.28,"","OK"
17,61842,19.25199999999998,0.11459673642232929,0.25200000000000955,5.76,"","OK"
18,61843,20.357,0.12974694039593188,-0.10499999999998977,6.24,"","OK"
19,61844,19.999000000000024,0.12170025662118465,-0.103999999999985,6.72,"","OK"
20,61845,19.880999999999972,0.12153149058236237,0.015000000000043201,7.2,"","OK"
21,61846,20.105999999999995,0.12056077242096438,-0.09099999999995134,7.68,"","OK"
22,61847,19.922000000000025,0.11790072414465252,-0.012999999999976808,8.16,"","OK"
23,61848,19.99599999999998,0.11078192888561293,-0.008999999999957708,8.64,"","OK"
24,61849,19.970000000000027,0.10573305833026042,0.021000000000015007,9.12,"","OK"
25,61850,20.002999999999986,0.09931224218461826,0.018000000000029104,9.6,"","OK"
26,61851,20.09699999999998,0.09916772704807837,-0.07899999999995089,10.08,"","OK"
27,61852,19.93100000000004,0.09728224410757097,-0.009999999999990905,10.56,"","OK"
28,61853,19.988,0.09195210385084782,0.0020000000000095497,11.04,"","OK"
29,61854,20.005999999999972,0.08658009736016807,-0.003999999999962256,11.52,"","OK"
30,61855,20.013000000000034,0.08198134127515967,-0.016999999999995907,12,"","OK"
31,61856,20.001999999999953,0.07698250744545923,-0.018999999999948614,12.48,"","OK"
32,61857,20.059000000000083,0.0758586007301232,-0.07800000000008822,12.96,"","OK"
33,61858,20.010999999999967,0.07180493818448845,-0.08900000000005548,13.44,"","OK"
34,61859,19.975000000000023,0.0688796295479565,-0.06400000000007822,13.92,"","OK"
35,61860,20.033999999999992,0.0666996527012087,-0.09800000000007003,14.4,"","OK"
36,61861,19.968999999999937,0.06446842440738708,-0.06700000000000728,14.88,"","OK"
37,61862,19.937999999999988,0.06431414788192613,-0.0049999999999954525,15.36,"","OK"
38,61863,19.992000000000075,0.06079451363930103,0.0029999999999290594,15.84,"","OK"
